id,parent,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,last_seen,model,adc,rssi,hidden,flagged,downgraded,age,brightness,hardware,version,last_update_check,created,uptime,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg
72421,,37.878733,-122.287483,1340 H st,inside,2.1,88.0,31.111111111111114,26.0,1013.91,,,,,,,,,,,,,2020-10-15 20:30:44,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.05,4.23,4.44,8.14,17.25,18.71
42909,,37.376258,-122.125633,13474 Robleda Rd Los Altos Hills Ca,outside,3.67,91.0,32.77777777777778,12.0,1006.9,,,,,,,,,,,,,2020-10-15 20:30:31,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.62,3.16,2.61,2.88,5.41,20.66
73413,,37.735629,-122.437632,135 red rock way,inside,8.84,94.0,34.44444444444444,11.0,873.31,,,,,,,,,,,,,2020-09-28 22:09:47,PMS5003+PMS5003+BME280,,,False,False,False,24381,,,,,,,False,57.72,120.35,104.07,28.24,7.62,1.11
73227,,38.441088,-122.671714,1354 Yulupa  #H,inside,3.54,82.0,27.77777777777778,29.0,1008.98,,,,,,,,,,,,,2020-10-15 20:30:17,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.05,4.83,5.97,7.84,5.67,9.65
71065,,37.853609,-122.242132,136,inside,0.04,86.0,30.0,29.0,1005.2,,,,,,,,,,,,,2020-10-15 20:30:25,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.05,0.08,0.15,1.22,3.75,8.88
77263,,47.721975,-122.157519,136th outside,outside,3.96,73.0,22.77777777777778,31.0,1025.24,,,,,,,,,,,,,2020-10-15 20:31:04,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,3.94,3.93,4.03,4.31,4.42,2.7
63351,,37.761627,-122.488106,1377 39th Ave,inside,0.0,81.0,27.222222222222225,39.0,1008.96,,,,,,,,,,,,,2020-10-15 20:31:14,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.28,0.41,0.84,1.96,1.75,4.22
63903,,37.347386,-122.084433,1377 Montclaire Ct,outside,8.6,81.0,27.222222222222225,34.0,1016.91,,,,,,,,,,,,,2020-10-06 15:00:04,PMS5003+PMS5003+BME280,,,False,False,False,13291,,,,,,,False,6.41,3.35,2.09,1.82,3.45,8.19
64251,,37.347376,-122.084468,1377 Montclaire Ct,inside,3.86,87.0,30.555555555555557,23.0,1007.36,,,,,,,,,,,,,2020-10-15 20:31:25,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.23,4.32,4.25,3.77,3.85,5.53
71889,,37.347404,-122.084416,1377 Montclaire Ct.  2,inside,2.4,89.0,31.666666666666668,23.0,1006.83,,,,,,,,,,,,,2020-10-15 20:30:44,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.41,2.4,2.26,2.16,2.73,3.82
79667,,37.354968,-122.094676,1380 Country Club,outside,4.38,89.0,31.666666666666668,10.0,1006.36,,,,,,,,,,,,,2020-10-15 20:30:57,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,4.42,3.83,3.21,8.15,6.14,1.22
79327,,37.356722,-122.097789,1380 Fairway Dr.,inside,5.6,86.0,30.0,24.0,1007.68,,,,,,,,,,,,,2020-10-15 20:31:28,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,6.07,6.74,5.88,12.24,8.82,1.74
38831,,38.572851,-121.502106,13th & T,outside,4.58,95.0,35.0,13.0,1014.93,,,,,,,,,,,,,2020-10-15 20:31:20,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.96,3.53,3.05,3.31,8.48,33.31
23285,,38.882974,-76.988037,13th and E St SE,outside,13.96,82.0,27.77777777777778,68.0,1011.22,,,,,,,,,,,,,2020-10-15 20:30:36,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,13.94,12.65,11.69,9.28,7.6,10.14
70523,,37.38335,-122.191514,14 Arastradero,outside,2.12,70.0,21.11111111111111,24.0,1004.69,,,,,,,,,,,,,2020-10-15 16:32:43,PMS5003+PMS5003+BME280,,,False,True,False,238,,,,,,,False,2.32,2.48,2.55,4.14,6.68,14.51
72117,,37.921388,-122.509725,14 Echo,inside,0.67,91.0,32.77777777777778,26.0,1016.42,,,,,,,,,,,,,2020-10-15 20:30:55,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.19,0.61,1.1,1.03,1.63,2.83
66723,,37.527784,-122.292575,140 44th Ave,inside,1.32,95.0,35.0,14.0,1012.43,,,,,,,,,,,,,2020-10-15 20:30:20,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.23,1.11,1.11,1.61,1.8,3.65
74913,,37.754877,-122.226954,1400 Eastshore Dr,inside,0.28,82.0,27.77777777777778,27.0,1017.37,,,,,,,,,,,,,2020-10-15 20:31:20,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,0.29,0.61,1.49,6.3,9.36,6.22
61171,,44.918559,-116.125583,"1405 Warren Wagon Rd. McCall, Idaho 83638",outside,0.07,52.0,11.11111111111111,32.0,860.73,,,,,,,,,,,,,2020-10-15 20:29:43,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.48,0.6,1.09,2.76,7.21,23.78
76519,,38.109954,-122.883385,142XX SFD,outside,9.25,90.0,32.22222222222222,19.0,1002.11,,,,,,,,,,,,,2020-10-15 20:30:21,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,8.1,7.9,9.34,10.98,6.98,2.12
71361,,37.401352,-122.289746,1430 Bear Gulch Gym,inside,0.6,87.0,30.555555555555557,13.0,951.79,,,,,,,,,,,,,2020-10-15 20:30:13,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.0,1.06,1.0,1.65,1.86,1.91
15923,,45.084006,-92.817049,14410,outside,2.11,61.0,16.11111111111111,25.0,984.98,,,,,,,,,,,,,2020-10-15 20:31:11,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.32,2.25,2.01,1.18,2.28,4.99
71629,,39.709538,-105.162343,14469WVD,outside,4.22,53.0,11.666666666666668,29.0,817.84,,,,,,,,,,,,,2020-10-15 20:29:45,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.78,3.67,3.29,1.7,3.88,10.56
74649,,38.513009,-122.99517,14755 Armstrong Woods Road,inside,1.21,82.0,27.77777777777778,33.0,1012.35,,,,,,,,,,,,,2020-10-15 20:30:04,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.6,2.07,2.34,1.68,1.25,2.1
70515,,38.000866,-122.527593,148 Madison,outside,2.79,97.0,36.111111111111114,8.0,1014.82,,,,,,,,,,,,,2020-10-15 20:31:27,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.49,2.85,4.14,7.42,7.72,14.36
31583,,38.913805,-77.03275,14th & S ST NW ,outside,9.82,80.0,26.666666666666668,44.0,1009.95,,,,,,,,,,,,,2020-10-15 20:29:50,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,10.01,9.02,8.35,6.37,5.86,8.12
35063,,44.043836,-123.100307,14th and Washington (ish),inside,138.77,80.0,26.666666666666668,49.0,1001.48,,,,,,,,,,,,,2020-09-26 01:33:47,PMS5003+PMS5003+BME280,,,False,True,False,28497,,,,,,,False,248.58,366.65,303.17,101.29,41.79,45.05
61489,,48.020795,-66.725453,15 - Listuguj First Nation,outside,6.53,55.0,12.777777777777779,63.0,1014.93,,,,,,,,,,,,,2020-10-15 20:30:33,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,6.25,6.36,6.4,5.17,3.5,3.09
55101,,37.782835,-122.454214,150 Parker Avenue,outside,2.09,92.0,33.333333333333336,12.0,1009.23,,,,,,,,,,,,,2020-10-15 20:31:10,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.11,2.38,3.4,7.36,7.78,18.51
6786,,35.034441,-120.547195,"1518 Trail View Place, Nipomo, CA  93444-6619",outside,30.76,95.0,35.0,19.0,1006.25,,,,,,,,,,,,,2020-10-15 20:30:47,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,31.3,30.18,29.14,18.16,13.75,20.26
75279,,37.326297,-121.919155,"1565 Martin Ave, San jose, can 95126",inside,1.88,86.0,30.0,15.0,1012.72,,,,,,,,,,,,,2020-10-15 20:31:22,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.35,2.38,2.39,4.76,6.41,2.89
77603,,37.326286,-121.919262,"1565 Martin Ave, San jose, can 95126",outside,2.95,94.0,34.44444444444444,8.0,1012.48,,,,,,,,,,,,,2020-10-15 20:31:38,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.11,3.15,3.15,5.81,7.38,2.98
70189,,37.766073,-122.423986,15th & Guerrero,inside,4.84,89.0,31.666666666666668,14.0,1013.54,,,,,,,,,,,,,2020-10-15 20:30:38,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.49,3.54,4.56,8.1,12.99,11.79
44055,,37.766277,-122.435686,15th and Castro St.,outside,2.26,88.0,31.111111111111114,14.0,1009.35,,,,,,,,,,,,,2020-10-15 20:30:44,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.74,3.11,3.89,6.78,7.74,20.64
65713,,37.766154,-122.432766,15th and Noe,outside,3.86,90.0,32.22222222222222,10.0,1011.07,,,,,,,,,,,,,2020-10-15 20:30:27,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.87,4.2,5.2,9.97,9.67,5.65
72773,,37.766151,-122.432811,15th and Noe Inside (2),inside,3.73,89.0,31.666666666666668,12.0,1011.64,,,,,,,,,,,,,2020-10-15 20:30:14,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.08,3.22,3.46,4.25,4.74,2.96
71269,,47.708524,-122.312421,15th and Northgate,inside,0.0,82.0,27.77777777777778,30.0,1026.26,,,,,,,,,,,,,2020-10-15 20:30:36,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.04,0.06,0.12,0.23,0.48,1.14
45797,,40.184704,-105.098627,15th Avenue and 287 Longmont,outside,18.62,64.0,17.77777777777778,25.0,852.08,,,,,,,,,,,,,2020-10-15 20:30:07,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,18.57,15.7,12.52,6.18,9.32,22.85
62207,,36.96255,-121.99147,15th Avenue,outside,11.62,85.0,29.444444444444446,31.0,1018.64,,,,,,,,,,,,,2020-10-14 18:16:14,PMS5003+PMS5003+BME280,,,False,False,False,1575,,,,,,,False,9.88,10.06,9.93,9.38,10.1,20.73
65729,,37.531734,-122.242165,16 Barcelona Cir,outside,2.34,96.0,35.55555555555556,9.0,1016.49,,,,,,,,,,,,,2020-10-15 20:31:39,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.26,2.43,2.97,5.63,7.61,18.63
56703,,48.410302,-122.337523,1600 S 2nd St,outside,7.64,69.0,20.555555555555557,100.0,1034.32,,,,,,,,,,,,,2020-10-15 20:31:22,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,7.01,7.41,7.4,5.29,3.65,18.83
76745,,37.879791,-122.28033,1612 Rose,inside,1.18,90.0,32.22222222222222,10.0,1011.09,,,,,,,,,,,,,2020-10-15 20:29:59,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.33,1.56,2.46,5.34,6.34,2.48
46293,,38.891215,-77.107814,1625 N Quincy St,outside,12.36,,,,,,,,,,,,,,,,,2020-10-15 20:31:32,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,13.23,11.81,10.37,6.67,4.64,6.91
77885,,47.4545,-122.328979,16507 4th Ave S Burien WA,outside,3.58,66.0,18.88888888888889,42.0,1028.51,,,,,,,,,,,,,2020-10-15 20:31:08,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.93,4.45,4.55,4.01,3.27,0.82
35725,,46.29546,-114.0059,1652 Willow Creek,outside,0.02,52.0,11.11111111111111,32.0,888.18,,,,,,,,,,,,,2020-10-15 20:30:57,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.19,0.24,0.27,0.2,2.93,17.87
8014,,39.998796,-75.13163,"167 W. Allegheny Avenue, Philadelphia PA 19140",outside,3.53,81.0,27.222222222222225,28.0,1011.78,,,,,,,,,,,,,2020-10-15 20:30:18,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.01,5.88,7.49,9.74,7.85,9.69
34103,,37.828804,-122.14053,"1678 School St., Moraga, CA 94556",outside,1.66,98.0,36.66666666666667,8.0,999.61,,,,,,,,,,,,,2020-10-15 20:31:04,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.69,1.8,1.99,5.01,8.57,32.65
68593,,37.975695,-122.549352,168 Greenfield,outside,3.11,93.0,33.88888888888889,10.0,1012.98,,,,,,,,,,,,,2020-10-15 20:29:53,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.24,3.44,4.36,7.54,8.16,16.47
63145,,38.383681,-122.981089,"16869 Taylor Lane, Occidental",outside,12.31,97.0,36.111111111111114,10.0,985.38,,,,,,,,,,,,,2020-10-15 20:30:28,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,15.17,19.77,24.88,23.08,12.52,22.03
68957,,37.776088,-122.474415,16th Ave,outside,8.6,93.0,33.88888888888889,14.0,1008.94,,,,,,,,,,,,,2020-10-15 20:30:53,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,6.92,5.31,5.68,9.5,9.98,10.29
48333,,53.329401,-6.264591,"17-79 Rathmines Road Lower, Dublin 6",outside,24.0,57.0,13.88888888888889,55.0,1026.91,,,,,,,,,,,,,2020-10-15 20:29:53,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,15.59,24.06,23.6,10.97,8.83,10.45
64307,,37.522745,-122.33001,1700 De Anza,inside,2.89,93.0,33.88888888888889,18.0,1001.29,,,,,,,,,,,,,2020-10-15 20:29:41,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.69,2.87,2.76,3.23,4.55,16.49
63835,,37.522789,-122.330525,1700 De Anza Outside,outside,0.85,123.0,50.55555555555556,0.0,1001.54,,,,,,,,,,,,,2020-10-15 20:30:19,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.62,0.83,1.2,3.4,5.2,15.0
68025,,37.795163,-121.100783,17000 E. HWY 120 Ripon CA. 95366,outside,11.89,89.0,31.666666666666668,22.0,1014.4,,,,,,,,,,,,,2020-10-15 20:30:24,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,11.87,10.66,8.88,6.32,10.02,24.64
54945,,45.005552,-93.252936,1701 Madison St NE,outside,1.75,54.0,12.222222222222223,27.0,985.52,,,,,,,,,,,,,2020-10-15 20:31:03,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.47,3.92,6.28,4.57,3.85,7.75
67761,,38.10669,-122.580415,1717 Novato Blvd,inside,0.0,83.0,28.333333333333336,23.0,1015.55,,,,,,,,,,,,,2020-10-15 20:31:30,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.01,0.01,0.02,0.08,0.37,0.89
21317,,46.860226,-114.02304,1719 s 10th st w,outside,2.52,59.0,15.0,33.0,918.83,,,,,,,,,,,,,2020-10-15 20:29:49,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,1.33,2.89,4.25,3.74,4.47,19.66
72997,,37.273686,-121.911689,"1736 Fabian Dr San Jose, CA",inside,12.15,93.0,33.88888888888889,20.0,1010.09,,,,,,,,,,,,,2020-10-15 20:29:43,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,14.98,12.11,8.42,3.59,4.2,6.75
56071,,37.840405,-122.207097,1748 Indian Way,outside,1.28,91.0,32.77777777777778,10.0,988.66,,,,,,,,,,,,,2020-10-15 20:29:51,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.4,1.49,1.59,2.99,6.6,26.22
67141,,37.430701,-122.150599,1757 Park Blvd,inside,2.04,82.0,27.77777777777778,25.0,1015.05,,,,,,,,,,,,,2020-10-15 20:30:19,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.91,2.52,2.34,2.19,4.76,12.31
70301,,37.289597,-121.954929,176 N Milton Ave,outside,4.12,99.0,37.22222222222222,8.0,1008.88,,,,,,,,,,,,,2020-10-15 20:30:30,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.46,3.37,3.19,5.04,8.32,18.56
68043,,36.426433,-121.308715,1777 Metz Road,outside,3.04,102.0,38.88888888888889,9.0,1006.91,,,,,,,,,,,,,2020-10-15 20:29:54,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.76,3.49,4.04,5.57,7.42,15.04
64729,,37.762792,-122.414872,17th and Folsom,outside,3.62,93.0,33.88888888888889,10.0,1014.48,,,,,,,,,,,,,2020-10-15 20:30:43,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.33,3.98,6.85,13.47,12.58,17.57
4101,,37.78119,-122.476532,17th Ave,outside,7.3,94.0,34.44444444444444,17.0,1010.39,,,,,,,,,,,,,2020-10-15 20:30:07,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,7.42,6.06,5.94,8.48,8.49,19.5
55623,,37.749698,-122.473587,17th Ave Between Pacheco & Quintara,outside,1.22,95.0,35.0,9.0,999.26,,,,,,,,,,,,,2020-10-15 20:29:44,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.73,1.92,2.24,4.23,5.73,18.58
944,,41.237524,-111.971543,17th St and Kiesel Ave,,0.0,68.0,20.0,20.0,880.56,,,,,,,,,,,,,2020-10-15 20:30:39,PMS5003+PMS5003+BME280+KIT,,,False,False,False,1,,,,,,,False,0.02,0.06,0.2,0.63,3.4,6.17
75983,,37.449762,-122.132923,17xx Hamilton Ave,outside,3.96,94.0,34.44444444444444,9.0,1015.98,,,,,,,,,,,,,2020-10-15 20:31:36,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.07,4.22,3.9,6.1,7.8,4.88
64255,,37.775704,-122.416789,"18 10th St San Francisco, CA 1BD",inside,1.65,95.0,35.0,18.0,1008.86,,,,,,,,,,,,,2020-10-15 20:30:17,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.34,1.36,2.06,5.73,6.41,8.69
20679,,37.7142,-122.061163,"18417 Center Street, 94546",inside,1.01,91.0,32.77777777777778,22.0,999.67,,,,,,,,,,,,,2020-10-15 20:29:51,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.93,0.96,1.06,1.26,1.82,6.32
66165,,37.369252,-122.090311,1863 Golden Inside,inside,2.08,86.0,30.0,18.0,1011.8,,,,,,,,,,,,,2020-10-15 20:30:34,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.16,1.5,1.53,3.04,3.44,6.59
65161,,37.369936,-122.089871,1864 Van Buren Circle,outside,5.28,93.0,33.88888888888889,9.0,1010.79,,,,,,,,,,,,,2020-10-15 20:30:02,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,5.09,4.94,4.34,5.1,8.04,22.72
40821,,33.861106,-118.334631,187 House,outside,18.61,97.0,36.111111111111114,27.0,1011.75,,,,,,,,,,,,,2020-10-15 20:30:14,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,19.82,23.23,26.29,26.95,21.56,25.41
72053,,37.710672,-122.067927,"18736 Brickell Way, Castro Valley, California",inside,1.07,90.0,32.22222222222222,12.0,1002.96,,,,,,,,,,,,,2020-10-15 20:29:50,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,1.18,1.16,1.24,2.77,6.06,9.16
61893,,37.793832,-122.426199,1880 Jackson St (heather & cj),inside,2.53,93.0,33.88888888888889,19.0,1006.14,,,,,,,,,,,,,2020-10-15 20:30:36,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,2.63,2.72,3.16,4.27,4.9,11.99
62371,,37.762191,-122.397097,18th & Connecticut,outside,3.37,90.0,32.22222222222222,11.0,1012.78,,,,,,,,,,,,,2020-10-15 20:31:30,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.86,4.18,5.11,9.03,9.71,19.72
40505,,37.761847,-122.422368,18th & Valencia,inside,0.0,92.0,33.333333333333336,48.0,1013.64,,,,,,,,,,,,,2020-10-15 20:30:20,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.0,0.06,0.15,0.58,0.62,2.98
62875,,37.762174,-122.397111,18th and Connecticut (inside),inside,2.2,85.0,29.444444444444446,20.0,1012.5,,,,,,,,,,,,,2020-10-15 20:30:20,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.55,2.52,2.66,2.62,3.14,7.89
63513,,37.76239,-122.401865,18th and Rhode Island,outside,3.83,93.0,33.88888888888889,9.0,1012.39,,,,,,,,,,,,,2020-10-15 20:29:56,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.86,3.13,4.23,8.45,9.54,21.25
77671,,37.474494,-122.188694,"18th Ave, Menlo Park",inside,1.51,81.0,27.222222222222225,29.0,1014.98,,,,,,,,,,,,,2020-10-15 20:29:45,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,1.87,2.16,2.79,4.81,5.83,1.92
74931,,37.760636,-122.441977,18th St. between Hattie & Danvers,inside,2.49,94.0,34.44444444444444,15.0,1007.31,,,,,,,,,,,,,2020-10-15 20:30:49,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.85,3.19,3.62,5.05,5.81,4.78
71467,,37.511524,-122.306781,19 Davis drive,outside,1.69,98.0,36.66666666666667,8.0,998.29,,,,,,,,,,,,,2020-10-15 20:31:37,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.73,1.78,1.85,3.29,4.34,1.24
66121,,37.735949,-122.453616,19 Sherwood Court,inside,0.86,101.0,38.333333333333336,21.0,989.28,,,,,,,,,,,,,2020-10-15 20:29:47,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.68,0.77,0.84,1.8,3.42,10.04
39861,,37.889235,-122.275907,1907 Marin Ave,inside,0.0,92.0,33.333333333333336,17.0,1007.26,,,,,,,,,,,,,2020-10-15 20:31:11,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.19,0.32,0.46,1.18,2.33,4.9
58659,,37.889218,-122.27591,1907 Marin Ave Outside,outside,1.96,102.0,38.88888888888889,7.0,1007.34,,,,,,,,,,,,,2020-10-15 20:31:02,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.85,1.96,2.09,4.01,7.05,22.23
78231,,40.612753,-105.044865,"1909 Nedrah Drive, Fort Collins, CO  80524",inside,0.0,86.0,30.0,15.0,851.54,,,,,,,,,,,,,2020-10-15 20:30:17,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.0,0.0,0.0,2.44,6.02,2.55
66447,,37.977778,-122.541796,1945 5th SR,outside,1.21,107.0,41.66666666666667,4.0,1013.93,,,,,,,,,,,,,2020-10-15 20:30:33,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.36,1.96,2.82,5.43,6.32,15.36
71621,,37.883126,-122.200651,197 EL TOYONAL,outside,2.55,97.0,36.111111111111114,7.0,987.76,,,,,,,,,,,,,2020-10-15 20:30:14,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.99,1.93,2.01,3.14,5.73,16.17
18653,,36.800472,-119.786531,1990 E. GETTYSBURG #2,outside,16.89,81.0,27.222222222222225,35.0,1000.7,,,,,,,,,,,,,2019-11-18 21:31:40,PMS5003+PMS5003+BME280,,,False,False,False,478019,,,,,,,False,17.8,18.43,18.42,12.62,9.01,9.37
62233,,37.759462,-122.432664,19th & Noe,outside,3.16,89.0,31.666666666666668,12.0,1010.51,,,,,,,,,,,,,2020-10-15 20:30:14,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.21,3.49,4.26,7.79,9.07,22.08
65723,,37.758851,-122.434783,19th and Castro,outside,3.07,95.0,35.0,7.0,1010.69,,,,,,,,,,,,,2020-10-15 20:31:09,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,3.5,3.84,4.77,8.89,10.46,22.03
60569,,37.75957,-122.423448,19th and Guerrero,inside,3.14,82.0,27.77777777777778,36.0,1014.18,,,,,,,,,,,,,2020-10-15 20:30:15,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.03,3.53,4.21,5.41,3.86,3.71
22489,,37.813609,-122.285786,19th,outside,3.71,98.0,36.66666666666667,10.0,1015.53,,,,,,,,,,,,,2020-10-15 20:29:45,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.05,3.48,4.31,8.83,9.98,22.73
60519,,36.624322,-121.918725,19th Street,outside,5.28,92.0,33.333333333333336,24.0,1013.53,,,,,,,,,,,,,2020-10-15 20:30:45,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.73,4.8,5.85,11.29,11.46,18.74
74777,,37.761241,-122.397384,19thConn (w/Coway Purifiers),inside,0.0,86.0,30.0,31.0,1012.22,,,,,,,,,,,,,2020-10-15 20:31:36,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.0,0.0,0.03,0.2,0.45,0.82
78919,,36.617065,-121.828093,19yoZemite,outside,4.5,91.0,32.77777777777778,14.0,1008.4,,,,,,,,,,,,,2020-10-15 20:31:19,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.88,4.06,3.36,5.34,6.94,1.9
30809,,37.675259,21.438788,1o GYMNASIO,outside,3.22,74.0,23.333333333333336,53.0,1014.28,,,,,,,,,,,,,2020-10-15 20:31:03,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.43,3.94,4.13,4.38,5.34,9.0
30777,,40.548038,23.013295,1o Lykeio Thermis,outside,2.88,76.0,24.444444444444446,38.0,1011.24,,,,,,,,,,,,,2020-10-15 20:30:11,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.99,3.11,3.35,4.16,5.09,8.14
29749,,37.409138,126.714271,1SB01,inside,12.68,77.0,25.0,40.0,1018.17,,,,,,,,,,,,,2020-10-15 20:30:00,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,12.49,12.47,12.23,10.82,13.55,15.16
29879,,37.497933,126.775,1SB02,inside,0.98,86.0,30.0,31.0,1021.23,,,,,,,,,,,,,2020-10-15 20:31:31,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.85,1.18,1.19,1.16,2.41,4.52
46689,,37.451874,126.685749,1SB09,inside,13.18,84.0,28.88888888888889,26.0,1019.89,,,,,,,,,,,,,2020-10-05 14:58:53,PMS5003+PMS5003+BME280,,,False,False,False,14732,,,,,,,False,12.15,10.91,9.73,9.2,15.54,18.08
46655,,37.504049,126.884712,1SB12,inside,89.79,91.0,32.77777777777778,20.0,1020.0,,,,,,,,,,,,,2020-10-15 20:30:21,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,86.39,82.22,96.04,89.03,84.76,65.02
